"구분(1)",구분(2),2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
"서울특별시",서울특별시,29,28,25,21,19,21,13,14,11,17,24,27
"부산광역시",부산광역시,21,22,16,17,17,15,10,19,13,15,17,21
"대구광역시",대구광역시,26,26,20,18,20,20,14,16,15,18,23,24
"인천광역시",인천광역시,27,23,21,16,15,17,14*,14,10,15,21,24
"광주광역시",광주광역시,27,21,18,17,18,18,9,14,13,17,20,24
"대전광역시",대전광역시,25,23,20,17,16,19,9,10,12,18,20,20
"울산광역시",울산광역시,19,19,17,17,19,19,12,17,14,15,17,19
"세종특별자치시",세종특별자치시,31,28,23,18,14,16,9,11,10,20,25,28
"경기도",수원,30,28,25,19,18,21,13,14,11,18,24,26
"경기도",안양,33,29,25,20,21,24,15,12,13,20,26,25
"경기도",성남,28,28,25,20,17,20,12,13,10,16,22,26
"경기도",의정부,33,29,25,18,16,18,11,12,10,16,24,28
"경기도",광명,32,31,27,21,18,21,13,14,11,19,26,30
"경기도",안산,31,27,22,16,15,17,11,11*,9*,16,23,27
"경기도",평택,30,27,26,18,22,24,16,14,13,22,27,28
"경기도",과천,27,27,24,19,15,18,11,12,9,16,22,26
"경기도",구리,29,29,26,21,19,22,12,12,10,16,22,27
"경기도",의왕,35,30,29,21,19,23,14,13,11,18,25,27
"경기도",고양,27,24,22,19,20,22,16,15,12,17,23,24
"경기도",광주,31,33,29,23,18,22,12,13,10,19,28,33
"경기도",군포,27,26,25,21,22,24,15,13,13,18,23,24
"경기도",시흥,36,30,24,20,22,24,17,15,14,22,29,29
"경기도",부천,34,32,31,26,29,28,19,14,13,21,28,27
"경기도",남양주,29,29,25,20,18,20,9,11,9,16,23,28
"경기도",용인,33,32,29,22,17,20,11,12,10,20,27,32
"경기도",김포,31,27,26,21,20,21,16,15,14,21,28,31
"경기도",오산,31,30,26,19,19,21,9,8,8,16,22,24
"경기도",하남,25,22,19,14,12,15,9,10,9,14,20,24
"경기도",화성,32,28,26,20,21,24,16,15,14,21,26,27
"경기도",양주,28,26,22,19,19,20,12,10,9,17,28,30
"경기도",동두천,39,24,21,19,17,18,11,12,10,13,18,26
"경기도",안성,35,33,31,23,19,20,12,12,12,25,31,36
"경기도",이천,35,32,28,22,20,24,14,15,14,22,28,33
"경기도",파주,34,32,28,22,17,19,14,13,11,20,28,33
"경기도",포천,33,29,27,20,15,16,9,9,7,16,23,32
"경기도",여주,36,35,28,23,22,24,11,12,13,23,31,39
"경기도",연천,24,19,18,15,13,15,8,9,9,13,19,24
"경기도",가평,24,23,19,16,14,18,9,11,9,16,22,29
"경기도",양평,28,27,23,19,16,21,11,12,10,18,26,33
"경기도",도평균,31,29,26,20,19,21,13,13,11,19,25,29
"강원도",양구,24,24,21,19,14,17,8,9,8,15,20,24
"강원도",고성,15,19,16,15,10,14,7,8,8,13,15,19
"강원도",정선,20,24,19,19,17,22,9,9*,10,15,20*,19**
"강원도",횡성,34,34,27,20,14,18,8,10,7,16,22,29
"강원도",춘천,31,29,25,20,16,19,9,10*,10*,18*,23,29
"강원도",강릉,14,19,16,15,12,18,8,11,11,14,19*,-
"강원도",원주,30,28,24,21,16*,21*,10,13,9,16,22,29
"강원도",동해,15,20,18,17,14,17,10,19*,15*,16,17,17
"강원도",삼척,14,17,14,14,12,15,9,13,10,12,13,12
"강원도",평창,25,27,21,20,15,19,9,11,10,11,23,8**
"강원도",양양,16,19,16,15,11,14,7,9,8,11,14,17
"강원도",속초,9,17,17,15,11,16,9,9,8,11,13,2**
"강원도",영월,32,32,25,23,18,20,7,9,12,22*,26,23
"강원도",철원,29,28,26,21,19,20,12,13,11,16,25*,25**
"강원도",홍천,34,32,28,23,17,21,8,10,8,15,23,33
"강원도",화천,23,24,21,18,13,15,8,8,8,13,18,23
"강원도",태백,20,27,23,25,21,24,10,12*,11,13,15*,14**
"강원도",인제,21,22,18,18,12,17,8,9,8,14,18,21
"강원도",도평균,24,25,21,19,15,18,9,11,10,15,20,24*
"충청북도",괴산,32,29,27,24,18,19,10,11,12,19,24,30
"충청북도",음성,34,31,28,25,18,21,10,13,13,23,28,33
"충청북도",청주,34,31,26,20,20,21,11,11,13,23,28,29
"충청북도",충주,29,27,23,19,17,19,9,13,11,18,23,28
"충청북도",제천,29,30,25,23,16*,-,11,8,9,19,22,27
"충청북도",단양,32,26,24,19,16,20,9,13,10,16,19,27
"충청북도",진천,36,32,29,24,23,26,14,11,12,20,27,27
"충청북도",옥천,35,31,27,22,19,18,8,11,15,24,26,29
"충청북도",영동,29,27,23,20,17,20,8,10,10,17,24,28
"충청북도",증평,36,32,26,22,19,19,11,12,18,29,32,35
"충청북도",보은,34,32,29,27,16,18,6,9,9,18,27,33
"충청북도",도평균,33,30,26,21,19,20,10,11,11,21,25,29
"충청남도",천안,36,33,27*,20*,18*,20,13,14,13,23,28,31
"충청남도",당진,36,32,29,20,24,23,17,15,15,22,29,28
"충청남도",서산,27,25,22,18,17,18,14,14,13*,17*,19,22
"충청남도",아산,37,34,31,23,26,24,15,14,14,24,30,31
"충청남도",논산,27,33,27,15,17,18,9,13,12,19,23,25
"충청남도",태안,22,19,18,17,12,12,9,11,10,14,20,22
