"경상북도",영주,47,50,60,45,51,32,23,22,15,20,46,41
"경상북도",경산,45,44,57,43,41,35,19,20,18,24,39,37
"경상북도",상주,42,41,60,43,53,32,21,20,15,25,41,36
"경상북도",칠곡,42,41,63,47,48,43,36,40,24,25,37,35
"경상북도",울진,30,35,49,39,44,28,19,24,18,20,28,24
"경상북도",봉화,31,36,46,35,43,24,17,20,13,19,31,26
"경상북도",고령,39,39,54,41,38,33,22,24,20,26,36,33
"경상북도",군위,33,34,50,37,42,30,20,19,16,19,30,29
"경상북도",성주,35,36,48,38,34,29,22,20,21,33,38,36
"경상북도",예천,34,38,54,40,50,32,21,21,17,27,36,34
"경상북도",청도,37,37,53,39,37,33,20,21,16,21,35,30
"경상북도",청송,32,34,46,34,40,26,18,20,12,16,29,27
"경상북도",영양,32,35,47,35,40,26,17,19,15,19,34,29
"경상북도",문경,35,39,54,38,45,27,17,19,15,24,38,33
"경상북도",도평균,38,40,56,42,43,31,21,23,18,25,37,34
"경상남도",창원,32,31,54,33,32,26,18*,18*,16,22,29,25
"경상남도",진주,33,34,49,32*,35*,26*,17**,17*,16*,22*,31,28
"경상남도",하동,33,35,54,35,43,30,22,23,17,21,29,25
"경상남도",김해,39,38,58,37,37,30,22,23,20,28,37,33
"경상남도",양산,33,35,57,37,36,31,24*,25*,18,23,32,29
"경상남도",거제,32*,27,54,31,35,24,19,19,16,19,28,23
"경상남도",사천,33,33,52,32,37,24,18,16,16,23,33,29
"경상남도",밀양,35,37,56,41,38,35,21,22,18,22,34,31
"경상남도",통영,33,32,61,33,39,24,17,17,17,21,32,28
"경상남도",고성,31,31,52,34,40,30,23,23,22,27,34,29
"경상남도",거창,36,35,52,36,38,29,21,19,16,23,34,33
"경상남도",함안,36,38,52,37,35,29,19,21,17,23,33,31
"경상남도",함양,32,31,51,33,39,25,15,16,15,21,29,30
"경상남도",남해,30,31,56,37,46,28,20,19,19,24,29,25
"경상남도",산청,31,29,45,30,36,26,20,19,16,20,26,25
"경상남도",의령,28,29,42,30,32,26,21,19,17,22,30,27
"경상남도",창녕,34,34,47,34,35,30,21,21,19,26,34,30
"경상남도",합천,28,29,44,32,36,27,17**,-,-,20*,26,24
"경상남도",도평균,33,33,53,34,36,27,20,20,17,23,31,28
"제주특별자치도",제주특별자치도,34,36,76,37,44,27,17,16,19,24,38,30
"제주특별자치도",서귀포,29,33,68,35,40,23,21,19,21,25,34,25
"제주특별자치도",도평균,31,34,72,36,42,25,19,17,20,24,36,28
