"구분(1)",구분(2),2020.01,2020.02,2020.03,2020.04,2020.05,2020.06,2020.07,2020.08,2020.09,2020.10,2020.11,2020.12
"서울특별시",서울특별시,42,41,45,44,35,36,21,23,19,33,42,42
"부산광역시",부산광역시,32,34,33,36,32,27,18,31,24,30,31,33
"대구광역시",대구광역시,37,38,38,39,38,35,22,25,25,33,40,38
"인천광역시",인천광역시,42,37,41,39,31,32,21,24,20,34,39,39
"광주광역시",광주광역시,36,32,35,38,31,31,15,22,21,31,32,33
"대전광역시",대전광역시,41,38,40,41,32,34,16,20,21,33,37,38
"울산광역시",울산광역시,30,31,34,36,36,32,20,28,25,30,31,30
"세종특별자치시",세종특별자치시,47,43,47,44,34,37,17,20,20,35,40,44
"경기도",수원,44,42,47,43,37,42,25,27,23,39,45,44
"경기도",안양,49,46,52,52,42,45,26,25,23,38,44,45
"경기도",성남,44,43,47,46,36,42,23,25,21,35,41,41
"경기도",의정부,47,42,44,45,34,38,23,24,22,36,41,41
"경기도",광명,50,47,52,50,40,43,22**,22*,23,44,52,49
"경기도",안산,49,44,46,43,35,36,22,25*,22*,36,43,45
"경기도",평택,49,45,53,48,43,43,27,27,28,45,48,45
"경기도",과천,45,43,48,50,40,45,26,28,23,38,43,45
"경기도",구리,47,44,49,49,36,39,20,22,20,34,43,45
"경기도",의왕,47,43,47,43,35,40,22,23,21,34,41,42
"경기도",고양,46,42,49,49,43,45,29,26,22,38,45,43
"경기도",광주,54,50,51,49,35,40,20,22,20,38,49,52
"경기도",군포,44,42,48,46,38,42,24,22,20,36,43,42
"경기도",시흥,54,47,52,48,41,42,26,25,25,41,48,45
"경기도",부천,53,45,55,57,48,53,31,25,26,48,52,49
"경기도",남양주,40,42,46,47,37,41,21,23,19,33,41,43
"경기도",용인,48,47,52,47,35,38,20,22,20,39,46,49
"경기도",김포,48,42,52,51,40,39,25,24,25,42,49,50
"경기도",오산,43,40,45,41,33,38,19,21,21,37,41,39
"경기도",하남,46,43,45,41,30,32,17,20,17**,34,38,46
"경기도",화성,48,44,49,44,39,42,25,25,25,40,45,44
"경기도",양주,41,37,44,46,35,36,19,17,19,36,47,46
"경기도",동두천,45,41,49,50,34,36,18,18,16,26,36,42
"경기도",안성,47,46,53,49,37,37,20,22,23,46,50,51
"경기도",이천,47,46,49,46,37,42,21,23,23,39,46,47
"경기도",파주,48,43,50,49,37,37,23,23,22,40,47,48
"경기도",포천,56,51,50,49,35,38,21,24,20,37,47,55
"경기도",여주,47,45,49,47,37,42,19,21,22,39,46,54
"경기도",연천,36,30,40,43,29,31,17,20,17,27,35,36
"경기도",가평,36,35,38,40,29,35,18,19,15,30,38,42
"경기도",양평,41,41,44,45,33,39,20,22,20,36,45,50
"경기도",도평균,47,44,49,47,38,41,23,24,22,38,45,46
"강원도",양구,33,34,33,36,24,31,14,15,14,25,24**,33**
"강원도",고성,23,28,32,34,27,33,14,16,19,28,22**,25
"강원도",정선,36,40,39,42,33,39,12**,12,15,26,33,37
"강원도",횡성,42,43,42,45,29,35,15,18,14,30,38,41
"강원도",춘천,45,42,42,43,30,37,17,18,17*,31*,37,43*
"강원도",강릉,25,32,36,38,32,42,14**,17,27,31,32,30
"강원도",원주,39,36,38,38,27*,33*,17,23,18,31,38,42
"강원도",동해,21,28,30,32,27,30,16,22,21,25,26**,25**
"강원도",삼척,22,28,30,32,28,32,16,22,21,24,23,19
"강원도",평창,39,41,41,44,34,40,22,22,26,29,38,44
"강원도",양양,23,28,32,34,23,32,14,15,17,25,21**,26
"강원도",속초,25,32,37,41,33,40,22,22,26,32,41*,33**
